type,days_for_shipment__scheduled,benefit_per_order,late_delivery_risk,department_name,market,order_item_discount_rate,product_price,transaction_id
TRANSFER,4,110.1200027,0,Fitness,PacificAsia,0.039999999,327.75,T1144
PAYMENT,4,121.4300003,0,Fitness,PacificAsia,0.050000001,327.75,T1145
TRANSFER,4,99.11000061,1,Fitness,PacificAsia,0.059999999,327.75,T1146
DEBIT,4,-91.44000244,1,Fitness,PacificAsia,0.07,327.75,T1147
PAYMENT,4,83.51000214,0,Fitness,PacificAsia,0.090000004,327.75,T1148
TRANSFER,4,103.2399979,0,Fitness,PacificAsia,0.100000001,327.75,T1149
DEBIT,4,138.4400024,0,Fitness,PacificAsia,0.119999997,327.75,T1150
CASH,4,139.7200012,1,Fitness,PacificAsia,0.129999995,327.75,T1151
DEBIT,2,108.6500015,1,Fitness,PacificAsia,0.150000006,327.75,T1152
DEBIT,2,89.48000336,1,Fitness,PacificAsia,0.159999996,327.75,T1153
TRANSFER,4,-199.3999939,0,Fitness,PacificAsia,0.170000002,327.75,T1154
PAYMENT,4,-102.9300003,0,Fitness,PacificAsia,0.180000007,327.75,T1155
PAYMENT,2,-117.9899979,1,Fitness,PacificAsia,0.200000003,327.75,T1156
TRANSFER,2,89.23000336,0,Fitness,PacificAsia,0.25,327.75,T1157
PAYMENT,4,157.3200073,0,Fitness,PacificAsia,0,327.75,T1158
TRANSFER,4,94.09999847,1,Fitness,PacificAsia,0.01,327.75,T1159
DEBIT,4,93.15000153,1,Fitness,PacificAsia,0.02,327.75,T1160
TRANSFER,4,15.89999962,0,Fitness,PacificAsia,0.029999999,327.75,T1161
PAYMENT,4,0,0,Fitness,PacificAsia,0.039999999,327.75,T1162
TRANSFER,4,89.66999817,0,Fitness,PacificAsia,0.050000001,327.75,T1163
PAYMENT,4,104.6900024,1,Fitness,PacificAsia,0.059999999,327.75,T1164
TRANSFER,4,69.80000305,1,Fitness,PacificAsia,0.07,327.75,T1165
DEBIT,2,63.52999878,1,Fitness,PacificAsia,0.090000004,327.75,T1166
TRANSFER,4,70.19999695,0,Fitness,PacificAsia,0.100000001,327.75,T1167
DEBIT,4,-187.4700012,0,Fitness,PacificAsia,0.119999997,327.75,T1168
TRANSFER,4,21.38999939,1,Fitness,PacificAsia,0.129999995,327.75,T1169
DEBIT,4,103.0800018,1,Fitness,PacificAsia,0.150000006,327.75,T1170
PAYMENT,4,27.53000069,0,Fitness,PacificAsia,0.159999996,327.75,T1171
PAYMENT,4,59.84999847,0,Fitness,PacificAsia,0.170000002,327.75,T1172
DEBIT,1,30.37000084,1,Fitness,PacificAsia,0.180000007,327.75,T1173
CASH,1,78.66000366,1,Fitness,PacificAsia,0.200000003,327.75,T1174
DEBIT,1,18.44000053,1,Fitness,PacificAsia,0.25,327.75,T1175
DEBIT,1,65.55000305,1,Fitness,PacificAsia,0,327.75,T1176
CASH,4,109.6699982,0,Fitness,PacificAsia,0.01,327.75,T1177
DEBIT,4,144.5399933,0,Fitness,PacificAsia,0.02,327.75,T1178
DEBIT,4,-63.58000183,1,Fitness,PacificAsia,0.029999999,327.75,T1179
TRANSFER,4,151.0299988,1,Fitness,PacificAsia,0.039999999,327.75,T1180
TRANSFER,4,108.9800034,0,Fitness,PacificAsia,0.050000001,327.75,T1181
PAYMENT,4,-7.739999771,0,Fitness,PacificAsia,0.059999999,327.75,T1182
DEBIT,2,83.8199997,0,Fitness,PacificAsia,0.07,327.75,T1183
PAYMENT,4,63.52999878,1,Fitness,PacificAsia,0.090000004,327.75,T1184
DEBIT,2,67.83999634,1,Fitness,PacificAsia,0.100000001,327.75,T1185
PAYMENT,1,36.04999924,1,Fitness,PacificAsia,0.119999997,327.75,T1186
DEBIT,4,125.4599991,0,Fitness,PacificAsia,0.129999995,327.75,T1187
CASH,2,136.5099945,0,Fitness,PacificAsia,0.150000006,327.75,T1188
DEBIT,2,-27.53000069,1,Fitness,PacificAsia,0.159999996,327.75,T1189
TRANSFER,2,51.13999939,1,Fitness,PacificAsia,0.170000002,327.75,T1190
CASH,1,23.64999962,1,Fitness,PacificAsia,0.180000007,327.75,T1191
DEBIT,4,95.18000031,0,Fitness,PacificAsia,0.200000003,327.75,T1192
TRANSFER,4,120.4499969,0,Fitness,PacificAsia,0.25,327.75,T1193
TRANSFER,4,13.10999966,1,Fitness,PacificAsia,0,327.75,T1194
DEBIT,4,152.5,1,Fitness,PacificAsia,0.01,327.75,T1195
PAYMENT,4,40.15000153,0,Fitness,PacificAsia,0.02,327.75,T1196
DEBIT,0,27.97999954,0,Fitness,PacificAsia,0.029999999,327.75,T1197
CASH,4,31.45999908,0,Fitness,PacificAsia,0.039999999,327.75,T1198
DEBIT,4,101.1900024,1,Fitness,PacificAsia,0.050000001,327.75,T1199
TRANSFER,4,104.6900024,1,Fitness,PacificAsia,0.059999999,327.75,T1200
DEBIT,4,53.34000015,0,Fitness,PacificAsia,0.07,327.75,T1201
CASH,4,-67.11000061,0,Fitness,PacificAsia,0.090000004,327.75,T1202
PAYMENT,4,25.95999908,0,Fitness,PacificAsia,0.100000001,327.75,T1203
TRANSFER,4,43.25999832,1,Fitness,PacificAsia,0.119999997,327.75,T1204
TRANSFER,4,99.80000305,0,Fitness,PacificAsia,0.129999995,327.75,T1205
DEBIT,4,-24.52000046,0,Fitness,PacificAsia,0.150000006,327.75,T1206
CASH,4,31.11000061,0,Fitness,PacificAsia,0.159999996,327.75,T1207
DEBIT,4,-129.2200012,0,Fitness,PacificAsia,0.170000002,327.75,T1208
PAYMENT,1,33.59000015,1,Fitness,PacificAsia,0.180000007,327.75,T1209
PAYMENT,1,88.62000275,1,Fitness,PacificAsia,0.200000003,327.75,T1210
TRANSFER,1,105.6999969,0,Fitness,PacificAsia,0.25,327.75,T1211
DEBIT,4,85.22000122,0,Fitness,PacificAsia,0,327.75,T1212
CASH,4,158.9900055,0,Fitness,PacificAsia,0.01,327.75,T1213
TRANSFER,4,22.47999954,1,Fitness,PacificAsia,0.02,327.75,T1214
DEBIT,4,50.86999893,1,Fitness,PacificAsia,0.029999999,327.75,T1215
CASH,1,84.94999695,1,Fitness,PacificAsia,0.039999999,327.75,T1216
DEBIT,1,77.83999634,1,Fitness,PacificAsia,0.050000001,327.75,T1217
TRANSFER,4,145.5700073,0,Fitness,PacificAsia,0.059999999,327.75,T1218
CASH,4,128.0200043,1,Fitness,PacificAsia,0.07,327.75,T1219
DEBIT,4,108.2699966,1,Fitness,PacificAsia,0.090000004,327.75,T1220
DEBIT,4,103.2399979,0,Fitness,PacificAsia,0.100000001,327.75,T1221
TRANSFER,4,25.37999916,0,Fitness,PacificAsia,0.119999997,327.75,T1222
TRANSFER,1,122.6100006,1,Fitness,PacificAsia,0.129999995,327.75,T1223
DEBIT,4,-46.52000046,1,Fitness,PacificAsia,0.150000006,327.75,T1224
DEBIT,4,-403.8800049,1,Fitness,PacificAsia,0.159999996,327.75,T1225
DEBIT,4,81.61000061,0,Fitness,PacificAsia,0.170000002,327.75,T1226
DEBIT,4,70.68000031,0,Fitness,PacificAsia,0.180000007,327.75,T1227
TRANSFER,4,55.06000137,0,Fitness,PacificAsia,0.200000003,327.75,T1228
CASH,4,83.08000183,1,Fitness,PacificAsia,0.25,327.75,T1229
PAYMENT,4,91.76999664,1,Fitness,PacificAsia,0,327.75,T1230
DEBIT,4,110.3199997,0,Fitness,PacificAsia,0.01,327.75,T1231
PAYMENT,4,102.7799988,0,Fitness,PacificAsia,0.02,327.75,T1232
TRANSFER,2,139.8800049,0,Fitness,PacificAsia,0.029999999,327.75,T1233
TRANSFER,1,35.54999924,1,Fitness,PacificAsia,0.039999999,327.75,T1234
DEBIT,4,149.4499969,1,Fitness,PacificAsia,0.050000001,327.75,T1235
TRANSFER,4,116.1500015,0,Fitness,PacificAsia,0.059999999,327.75,T1236
DEBIT,4,103.0199966,0,Fitness,PacificAsia,0.07,327.75,T1237
PAYMENT,4,143.1600037,0,Fitness,PacificAsia,0.090000004,327.75,T1238
DEBIT,4,11.21000004,1,Fitness,PacificAsia,0.100000001,327.75,T1239
CASH,4,138.4400024,1,Fitness,PacificAsia,0.119999997,327.75,T1240
DEBIT,4,142.5700073,0,Fitness,PacificAsia,0.129999995,327.75,T1241
TRANSFER,4,133.7200012,0,Fitness,PacificAsia,0.150000006,327.75,T1242
PAYMENT,4,71.58000183,0,Fitness,PacificAsia,0.159999996,327.75,T1243
TRANSFER,4,27.20000076,0,Fitness,PacificAsia,0.170000002,327.75,T1244
TRANSFER,1,112.8799973,1,Fitness,PacificAsia,0.180000007,327.75,T1245
DEBIT,1,28.84000015,1,Fitness,PacificAsia,0.200000003,327.75,T1246
TRANSFER,1,113.0699997,0,Fitness,PacificAsia,0.25,327.75,T1247
PAYMENT,1,110.7799988,1,Fitness,PacificAsia,0,327.75,T1248
DEBIT,1,87.61000061,1,Fitness,PacificAsia,0.01,327.75,T1249
TRANSFER,1,92.5,1,Fitness,PacificAsia,0.02,327.75,T1250
TRANSFER,1,82.66000366,1,Fitness,PacificAsia,0.029999999,327.75,T1251
DEBIT,1,141.5899963,1,Fitness,PacificAsia,0.039999999,327.75,T1252
DEBIT,4,149.4499969,0,Fitness,PacificAsia,0.050000001,327.75,T1253
DEBIT,4,83.62999725,1,Fitness,PacificAsia,0.059999999,327.75,T1254
DEBIT,4,39.61999893,1,Fitness,PacificAsia,0.07,327.75,T1255
PAYMENT,4,29.82999992,0,Fitness,PacificAsia,0.090000004,327.75,T1256
DEBIT,4,126.8399963,0,Fitness,PacificAsia,0.100000001,327.75,T1257
CASH,2,141.3300018,0,Fitness,PacificAsia,0.119999997,327.75,T1258
DEBIT,2,142.5700073,1,Fitness,PacificAsia,0.129999995,327.75,T1259
PAYMENT,4,5.570000172,1,Fitness,PacificAsia,0.150000006,327.75,T1260
TRANSFER,4,126.6399994,0,Fitness,PacificAsia,0.159999996,327.75,T1261
DEBIT,4,98.75,0,Fitness,PacificAsia,0.170000002,327.75,T1262
DEBIT,4,94.05999756,0,Fitness,PacificAsia,0.180000007,327.75,T1263
DEBIT,4,-29.62999916,1,Fitness,PacificAsia,0.200000003,327.75,T1264
DEBIT,4,83.08000183,1,Fitness,PacificAsia,0.25,327.75,T1265
DEBIT,4,114.7099991,0,Fitness,PacificAsia,0,327.75,T1266
PAYMENT,4,36.66999817,0,Fitness,PacificAsia,0.01,327.75,T1267
DEBIT,4,28.27000046,0,Fitness,PacificAsia,0.02,327.75,T1268
DEBIT,4,-216.1799927,1,Fitness,PacificAsia,0.029999999,327.75,T1269
TRANSFER,4,90.62000275,1,Fitness,PacificAsia,0.039999999,327.75,T1270
PAYMENT,4,62.27000046,0,Fitness,PacificAsia,0.050000001,327.75,T1271
PAYMENT,2,-640.2000122,1,Fitness,PacificAsia,0.059999999,327.75,T1272
DEBIT,4,-213.3699951,0,Fitness,PacificAsia,0.07,327.75,T1273
TRANSFER,4,-218.6199951,0,Fitness,PacificAsia,0.090000004,327.75,T1274
PAYMENT,2,73.73999786,1,Fitness,PacificAsia,0.100000001,327.75,T1275
DEBIT,2,100.9499969,1,Fitness,PacificAsia,0.119999997,327.75,T1276
DEBIT,2,128.3099976,1,Fitness,PacificAsia,0.129999995,327.75,T1277
TRANSFER,2,136.5099945,0,Fitness,PacificAsia,0.150000006,327.75,T1278
TRANSFER,0,61.93999863,0,Fitness,PacificAsia,0.159999996,327.75,T1279
TRANSFER,0,27.20000076,0,Fitness,PacificAsia,0.170000002,327.75,T1280
DEBIT,4,72.55999756,0,Fitness,PacificAsia,0.180000007,327.75,T1281
TRANSFER,4,55.06000137,0,Fitness,PacificAsia,0.200000003,327.75,T1282
PAYMENT,2,-807.4199829,1,Footwear,LATAM,0.050000001,99.98999786,T1283
PAYMENT,2,-59.38999939,1,Apparel,LATAM,0.01,59.99000168,T1284
PAYMENT,2,-244.8600006,1,Apparel,LATAM,0.02,59.99000168,T1285
PAYMENT,2,141.1000061,1,Apparel,LATAM,0.02,59.99000168,T1286
PAYMENT,2,99.20999908,1,Apparel,LATAM,0.059999999,59.99000168,T1287
PAYMENT,2,-3.680000067,1,Apparel,LATAM,0.059999999,59.99000168,T1288
PAYMENT,2,65.23999786,0,Apparel,LATAM,0.129999995,59.99000168,T1289
PAYMENT,2,71.38999939,1,Apparel,LATAM,0.150000006,59.99000168,T1290
PAYMENT,2,63.74000168,1,Apparel,LATAM,0.150000006,59.99000168,T1291
PAYMENT,2,113.1399994,1,Apparel,LATAM,0.180000007,59.99000168,T1292
PAYMENT,2,101.2300034,1,Apparel,LATAM,0.25,59.99000168,T1293
PAYMENT,2,49,1,Golf,LATAM,0.02,50,T1294
PAYMENT,2,48.99000168,1,Golf,LATAM,0.02,39.99000168,T1295
PAYMENT,2,70.33000183,0,Golf,LATAM,0.029999999,50,T1296
PAYMENT,2,109.25,1,Golf,LATAM,0.050000001,50,T1297
PAYMENT,2,-160.6100006,1,Golf,LATAM,0.059999999,39.99000168,T1298
PAYMENT,2,87.33999634,1,Golf,LATAM,0.090000004,39.99000168,T1299
PAYMENT,2,68.86000061,1,Golf,LATAM,0.119999997,50,T1300
PAYMENT,2,56.54999924,1,Golf,LATAM,0.129999995,50,T1301
PAYMENT,2,76.12999725,1,Golf,LATAM,0.129999995,50,T1302
PAYMENT,2,30.75,1,Golf,LATAM,0.180000007,50,T1303
PAYMENT,2,128.6900024,1,Footwear,PacificAsia,0.01,99.98999786,T1304
PAYMENT,2,-674.9299927,1,Footwear,PacificAsia,0.100000001,99.98999786,T1305
PAYMENT,2,33.22000122,1,Apparel,PacificAsia,0.02,59.99000168,T1306
PAYMENT,2,98.33999634,1,Apparel,PacificAsia,0.029999999,59.99000168,T1307
PAYMENT,2,60.47000122,1,Apparel,PacificAsia,0.039999999,59.99000168,T1308
PAYMENT,2,124.7200012,1,Apparel,PacificAsia,0.059999999,59.99000168,T1309
PAYMENT,2,115.1800003,0,Apparel,PacificAsia,0.200000003,59.99000168,T1310
PAYMENT,2,-127.4000015,1,Golf,PacificAsia,0.02,50,T1311
PAYMENT,2,84,0,Golf,PacificAsia,0.039999999,50,T1312
PAYMENT,2,21.73999977,0,Golf,PacificAsia,0.129999995,39.99000168,T1313
PAYMENT,2,-13.3199997,1,Apparel,USCA,0.059999999,59.99000168,T1314
PAYMENT,2,16.44000053,0,Apparel,USCA,0.129999995,59.99000168,T1315
PAYMENT,2,9,1,Golf,USCA,0.100000001,39.99000168,T1316
PAYMENT,2,35.09999847,1,Golf,USCA,0.100000001,50,T1317
PAYMENT,2,60.18000031,0,Golf,USCA,0.170000002,50,T1318
PAYMENT,2,39.38999939,1,Outdoors,USCA,0.029999999,24.98999977,T1319
PAYMENT,4,1.129999995,0,Golf,Africa,0.25,50,T1320
PAYMENT,4,26.25,1,Footwear,Africa,0.25,99.98999786,T1321
PAYMENT,4,35.09999847,0,Apparel,Africa,0,129.9900055,T1322
PAYMENT,4,65,0,Apparel,Africa,0,129.9900055,T1323
PAYMENT,4,20.97999954,0,Apparel,Africa,0.01,129.9900055,T1324
PAYMENT,4,59.86999893,1,Apparel,Africa,0.02,129.9900055,T1325
PAYMENT,4,9.460000038,1,Apparel,Africa,0.029999999,129.9900055,T1326
PAYMENT,4,-9.489999771,0,Apparel,Africa,0.029999999,59.99000168,T1327
PAYMENT,4,39.06000137,0,Apparel,Africa,0.039999999,129.9900055,T1328
PAYMENT,4,26.20000076,0,Apparel,Africa,0.090000004,59.99000168,T1329
PAYMENT,4,8.289999962,0,Apparel,Africa,0.150000006,129.9900055,T1330
PAYMENT,4,-13.44999981,1,Apparel,Africa,0.159999996,59.99000168,T1331
PAYMENT,4,-4.150000095,0,Apparel,Africa,0.159999996,129.9900055,T1332
PAYMENT,4,48.54999924,0,Apparel,Africa,0.170000002,129.9900055,T1333
PAYMENT,4,49.02999878,1,Apparel,Africa,0.180000007,129.9900055,T1334
PAYMENT,4,35.09999847,1,Apparel,Africa,0.25,129.9900055,T1335
PAYMENT,4,0.449999988,0,Apparel,Africa,0.25,59.99000168,T1336
PAYMENT,4,48.75,1,Apparel,Africa,0.25,129.9900055,T1337
PAYMENT,4,-31.48999977,1,Apparel,Africa,0.25,59.99000168,T1338
PAYMENT,4,9.300000191,0,Golf,Africa,0.07,50,T1339
PAYMENT,4,6.599999905,1,Golf,Africa,0.119999997,50,T1340
PAYMENT,4,15.52000046,0,Outdoors,Africa,0.01,31.98999977,T1341
PAYMENT,4,-34.11000061,1,Outdoors,Africa,0.090000004,24.98999977,T1342
PAYMENT,4,-47.43000031,1,FanShop,Africa,0.029999999,299.980011,T1343
PAYMENT,4,11.52000046,1,FanShop,Africa,0.039999999,299.980011,T1344
PAYMENT,4,27.89999962,0,FanShop,Africa,0.07,299.980011,T1345
PAYMENT,4,97.63999939,0,FanShop,Africa,0.07,299.980011,T1346
PAYMENT,4,33,0,FanShop,Africa,0.119999997,299.980011,T1347
PAYMENT,4,122.6600037,1,FanShop,Africa,0.129999995,299.980011,T1348
PAYMENT,4,-195.5700073,1,FanShop,Africa,0.150000006,299.980011,T1349
PAYMENT,4,84.16000366,1,FanShop,Africa,0.170000002,299.980011,T1350
PAYMENT,4,120.5299988,0,FanShop,Africa,0.180000007,299.980011,T1351
PAYMENT,4,67.19999695,0,FanShop,Africa,0.200000003,299.980011,T1352
PAYMENT,4,82.41000366,0,Technology,Europe,0.180000007,1500,T1353
PAYMENT,4,-23.97999954,1,Apparel,Europe,0.150000006,129.9900055,T1354
PAYMENT,4,38.22000122,1,Apparel,Europe,0.159999996,129.9900055,T1355
PAYMENT,4,0.899999976,1,Golf,Europe,0.100000001,50,T1356
PAYMENT,4,17.34000015,0,Outdoors,Europe,0.01,199,T1357
PAYMENT,4,-44.29000092,0,FanShop,Europe,0.02,399.980011,T1358
PAYMENT,4,80.91999817,0,FanShop,Europe,0.170000002,299.980011,T1359
PAYMENT,4,13.71000004,1,BookShop,Europe,0.100000001,31.07999992,T1360
PAYMENT,4,164.0899963,1,Technology,Europe,0,452.0400085,T1361
PAYMENT,4,118.8499985,0,Technology,Europe,0,252.8800049,T1362
PAYMENT,4,-78.3199997,1,Technology,Europe,0.01,452.0400085,T1363
PAYMENT,4,67.12999725,1,Technology,Europe,0.01,452.0400085,T1364
PAYMENT,4,131.5399933,0,Technology,Europe,0.029999999,452.0400085,T1365
PAYMENT,4,201.7899933,0,Technology,Europe,0.07,452.0400085,T1366
PAYMENT,4,79.66000366,0,Technology,Europe,0.100000001,252.8800049,T1367
PAYMENT,4,-69.61000061,0,Technology,Europe,0.119999997,452.0400085,T1368
PAYMENT,4,74.72000122,0,Technology,Europe,0.129999995,452.0400085,T1369
PAYMENT,4,599.25,0,Technology,Europe,0.150000006,1500,T1370
PAYMENT,4,184.4299927,0,Technology,Europe,0.150000006,452.0400085,T1371
PAYMENT,4,9.489999771,0,Technology,Europe,0.159999996,452.0400085,T1372
PAYMENT,4,132.8999939,0,Technology,Europe,0.159999996,452.0400085,T1373
PAYMENT,4,66.44999695,1,Technology,Europe,0.159999996,452.0400085,T1374
PAYMENT,4,410.8500061,1,Technology,Europe,0.170000002,1500,T1375
PAYMENT,4,86.40000153,0,Fitness,Europe,0.039999999,299.9899902,T1376
PAYMENT,4,17.04999924,1,Fitness,Europe,0.180000007,79.98999786,T1377
PAYMENT,4,-54.99000168,1,Footwear,Europe,0,99.98999786,T1378
PAYMENT,4,19.79999924,1,Footwear,Europe,0.01,99.98999786,T1379
PAYMENT,4,24.75,1,Footwear,Europe,0.01,99.98999786,T1380
PAYMENT,4,12,0,Footwear,Europe,0.039999999,99.98999786,T1381
PAYMENT,4,39.15000153,0,Footwear,Europe,0.129999995,99.98999786,T1382
PAYMENT,4,-198.8800049,1,Footwear,Europe,0.150000006,89.98999786,T1383
PAYMENT,4,10.5,0,Footwear,Europe,0.159999996,99.98999786,T1384
PAYMENT,4,-9.380000114,1,Footwear,Europe,0.170000002,99.98999786,T1385
PAYMENT,4,37.72000122,1,Footwear,Europe,0.180000007,99.98999786,T1386
PAYMENT,4,13.03999996,0,Footwear,Europe,0.200000003,99.98999786,T1387
PAYMENT,4,6.599999905,1,Footwear,Europe,0.25,99.98999786,T1388
PAYMENT,4,15.60000038,1,Apparel,Europe,0,59.99000168,T1389
PAYMENT,4,33.79999924,0,Apparel,Europe,0,129.9900055,T1390
PAYMENT,4,160.6999969,1,Apparel,Europe,0,357.1000061,T1391
PAYMENT,4,46.15000153,1,Apparel,Europe,0,461.480011,T1392
PAYMENT,4,-99.69999695,1,Apparel,Europe,0,129.9900055,T1393
PAYMENT,4,58.5,1,Apparel,Europe,0,129.9900055,T1394
PAYMENT,4,169.6900024,0,Apparel,Europe,0.01,357.1000061,T1395
PAYMENT,4,45.04000092,1,Apparel,Europe,0.01,129.9900055,T1396
PAYMENT,4,3.859999895,1,Apparel,Europe,0.01,129.9900055,T1397
PAYMENT,4,57.90999985,1,Apparel,Europe,0.01,129.9900055,T1398
PAYMENT,4,29.70000076,0,Apparel,Europe,0.01,59.99000168,T1399
PAYMENT,4,15.43999958,0,Apparel,Europe,0.01,59.99000168,T1400
PAYMENT,4,36.02999878,0,Apparel,Europe,0.01,129.9900055,T1401
PAYMENT,4,54.04999924,1,Apparel,Europe,0.01,129.9900055,T1402
PAYMENT,4,-1.659999967,0,Apparel,Europe,0.02,129.9900055,T1403
PAYMENT,4,6.639999866,1,Apparel,Europe,0.02,59.99000168,T1404
PAYMENT,4,38.22000122,1,Apparel,Europe,0.02,129.9900055,T1405
PAYMENT,4,28.65999985,1,Apparel,Europe,0.02,129.9900055,T1406
PAYMENT,4,35.66999817,1,Apparel,Europe,0.02,129.9900055,T1407
PAYMENT,4,41.40000153,0,Apparel,Europe,0.02,129.9900055,T1408
PAYMENT,4,59.86999893,1,Apparel,Europe,0.02,129.9900055,T1409
PAYMENT,4,38.22000122,1,Apparel,Europe,0.02,129.9900055,T1410
PAYMENT,4,36.5699997,1,Apparel,Europe,0.029999999,129.9900055,T1411
PAYMENT,4,45.77000046,1,Apparel,Europe,0.029999999,129.9900055,T1412
PAYMENT,4,40.97999954,0,Apparel,Europe,0.029999999,129.9900055,T1413
PAYMENT,4,-23.70000076,0,Apparel,Europe,0.029999999,129.9900055,T1414
PAYMENT,4,5.820000172,0,Apparel,Europe,0.029999999,59.99000168,T1415
PAYMENT,4,60.52000046,0,Apparel,Europe,0.029999999,129.9900055,T1416
PAYMENT,4,2.519999981,0,Apparel,Europe,0.029999999,129.9900055,T1417
PAYMENT,4,43.68000031,1,Apparel,Europe,0.039999999,129.9900055,T1418
PAYMENT,4,10.97999954,0,Apparel,Europe,0.039999999,129.9900055,T1419
PAYMENT,4,37.43999863,1,Apparel,Europe,0.039999999,129.9900055,T1420
PAYMENT,4,46.79999924,0,Apparel,Europe,0.039999999,129.9900055,T1421
PAYMENT,4,-475.1799927,1,Apparel,Europe,0.039999999,299.9899902,T1422
PAYMENT,4,56.15999985,0,Apparel,Europe,0.039999999,129.9900055,T1423
PAYMENT,4,57.40000153,0,Apparel,Europe,0.039999999,129.9900055,T1424
PAYMENT,4,37.43999863,1,Apparel,Europe,0.039999999,129.9900055,T1425
PAYMENT,4,6.170000076,1,Apparel,Europe,0.050000001,129.9900055,T1426
PAYMENT,4,46.31000137,1,Apparel,Europe,0.050000001,129.9900055,T1427
PAYMENT,4,122.75,1,Apparel,Europe,0.050000001,461.480011,T1428
PAYMENT,4,0,0,Apparel,Europe,0.050000001,129.9900055,T1429
PAYMENT,4,-13.94999981,0,Apparel,Europe,0.050000001,129.9900055,T1430
PAYMENT,4,26.63999939,0,Apparel,Europe,0.059999999,59.99000168,T1431
PAYMENT,4,-23.95999908,0,Apparel,Europe,0.059999999,357.1000061,T1432
PAYMENT,4,7.369999886,0,Apparel,Europe,0.059999999,129.9900055,T1433
PAYMENT,4,-11.15999985,0,Apparel,Europe,0.07,59.99000168,T1434
PAYMENT,4,45.33000183,0,Apparel,Europe,0.07,129.9900055,T1435
PAYMENT,4,-199.4700012,0,Apparel,Europe,0.07,129.9900055,T1436
PAYMENT,4,12.09000015,0,Apparel,Europe,0.07,129.9900055,T1437
PAYMENT,4,34.29999924,0,Apparel,Europe,0.090000004,129.9900055,T1438
PAYMENT,4,11.63000011,1,Apparel,Europe,0.090000004,59.99000168,T1439
PAYMENT,4,57.95999908,0,Apparel,Europe,0.090000004,129.9900055,T1440
PAYMENT,4,-5.909999847,1,Apparel,Europe,0.090000004,129.9900055,T1441
PAYMENT,4,-39.97999954,0,Apparel,Europe,0.090000004,129.9900055,T1442
PAYMENT,4,1.419999957,1,Apparel,Europe,0.090000004,129.9900055,T1443
PAYMENT,4,42.11999893,0,Apparel,Europe,0.100000001,129.9900055,T1444
PAYMENT,4,14.03999996,1,Apparel,Europe,0.100000001,129.9900055,T1445
PAYMENT,4,24.5699997,1,Apparel,Europe,0.100000001,129.9900055,T1446
PAYMENT,4,56.15999985,0,Apparel,Europe,0.100000001,129.9900055,T1447
PAYMENT,4,-40.49000168,0,Apparel,Europe,0.119999997,59.99000168,T1448
PAYMENT,4,21.72999954,0,Apparel,Europe,0.119999997,129.9900055,T1449
PAYMENT,4,-200.1799927,1,Apparel,Europe,0.119999997,129.9900055,T1450
PAYMENT,4,22.95999908,0,Apparel,Europe,0.129999995,59.99000168,T1451
PAYMENT,4,105.5899963,1,Apparel,Europe,0.129999995,461.480011,T1452
PAYMENT,4,11.05000019,0,Apparel,Europe,0.150000006,129.9900055,T1453
PAYMENT,4,29.82999992,0,Apparel,Europe,0.150000006,129.9900055,T1454
PAYMENT,4,18.51000023,1,Apparel,Europe,0.150000006,59.99000168,T1455
PAYMENT,4,19.34000015,0,Apparel,Europe,0.150000006,129.9900055,T1456
PAYMENT,4,11.05000019,1,Apparel,Europe,0.150000006,129.9900055,T1457
PAYMENT,4,23.18000031,1,Apparel,Europe,0.159999996,59.99000168,T1458
PAYMENT,4,18.55999947,1,Apparel,Europe,0.159999996,129.9900055,T1459
PAYMENT,4,25.20000076,1,Apparel,Europe,0.159999996,59.99000168,T1460
PAYMENT,4,8.18999958,1,Apparel,Europe,0.159999996,129.9900055,T1461
DEBIT,2,12.18999958,1,Apparel,Europe,0.170000002,129.9900055,T1462
DEBIT,2,39.15999985,1,Apparel,Europe,0.170000002,129.9900055,T1463
DEBIT,2,13.48999977,1,Apparel,Europe,0.170000002,129.9900055,T1464
DEBIT,2,17.43000031,1,Apparel,Europe,0.170000002,59.99000168,T1465
DEBIT,2,-82.16000366,0,Apparel,Europe,0.170000002,59.99000168,T1466
DEBIT,2,37.75999832,1,Apparel,Europe,0.170000002,129.9900055,T1467
DEBIT,2,36.68000031,0,Apparel,Europe,0.170000002,129.9900055,T1468
DEBIT,2,12.03999996,1,Apparel,Europe,0.180000007,129.9900055,T1469
DEBIT,2,125.9100037,1,Apparel,Europe,0.180000007,357.1000061,T1470
DEBIT,2,96.62999725,1,Apparel,Europe,0.180000007,357.1000061,T1471
DEBIT,2,5.329999924,1,Apparel,Europe,0.180000007,129.9900055,T1472
DEBIT,2,52.22999954,1,Apparel,Europe,0.180000007,129.9900055,T1473
DEBIT,2,10.65999985,0,Apparel,Europe,0.180000007,129.9900055,T1474
DEBIT,2,9.380000114,1,Apparel,Europe,0.180000007,129.9900055,T1475
DEBIT,2,-3.950000048,1,Apparel,Europe,0.200000003,129.9900055,T1476
